Sales order #,Amount,Check #,Date
91096072,32.33,16753,3/18/2020
91092057,34.98,16753,3/18/2020
91096774,74.2,16753,3/18/2020
91091620,83.74,16753,3/18/2020
91100417,83.74,16753,3/18/2020
91093671,90.1,16753,3/18/2020
91096746,159,16753,3/18/2020
91090145,189.74,16753,3/18/2020
91091489,222.6,16753,3/18/2020
91091720,253.34,16753,3/18/2020
91089652,421.88,16753,3/18/2020
91083796,434.6,16753,3/18/2020
