Sales order #,Amount,Check #,Date
91210010,111.3,19081,5/13/2020
91210656,693.24,19081,5/13/2020
91211641,56.18,19081,5/13/2020
91211744,143.1,19081,5/13/2020
91213423,111.3,19081,5/13/2020
91214322,21.2,19081,5/13/2020
91219331,24.38,19081,5/13/2020
91220172,180.2,19081,5/13/2020
91224465,307.4,19081,5/13/2020
91226927,24.38,19081,5/13/2020
91232092,986.86,19081,5/13/2020
91233018,263.94,19081,5/13/2020
91233197,330.72,19081,5/13/2020
91236875,147.34,19081,5/13/2020
